Date _Time,Restaurant Name,Food Category,Delivery Fee (CAD),Total Cost (CAD),Delivery Time (Minutes),Customer Rating,Payment Method,Delivery Count,Location
2022-04-29 15:45,McDonalds,Mexican,2.445823886,29.2349917,25.19595218,2.107991274,PayPal,52,Toronto
2022-04-30 20:54,McDonalds,American,9.293822787,47.21549582,48.61744813,3.139616346,Cash,68,Toronto
2022-05-01 8:53,Starbucks,Fast Food,7.616660535,45.05388551,22.76696762,2.394036599,PayPal,72,Toronto
2022-05-02 6:41,Pizza Hut,Vegan,6.059118121,26.25986109,33.24833209,1.528267243,Cash,153,Toronto
2022-05-03 2:09,Taco Bell,Indian,5.532031386,72.14402546,31.29994906,2.063580968,Debit Card,184,Toronto
2022-05-04 4:51,Burger King,Vegan,3.045381043,58.23881496,42.20638919,2.75375938,Credit Card,154,Toronto
2022-05-05 4:35,Starbucks,Mediterranean,4.327995117,76.29543427,49.2166506,1.121172906,Debit Card,191,Toronto
2022-05-06 15:11,Pizza Hut,Vegan,8.95167284,44.97874521,41.31505739,4.082570108,PayPal,95,Toronto
2022-05-07 23:19,Taco Bell,Vegan,9.235622492,42.68468798,57.24103972,3.487298258,PayPal,192,Toronto
2022-05-08 15:25,Burger King,Italian,2.005981667,55.16894751,58.05770556,3.405438429,Debit Card,64,Toronto
2022-05-09 0:54,Dominos,Chinese,6.753091132,89.57962436,34.45861314,3.184199728,Credit Card,100,Toronto
2022-05-10 12:18,Taco Bell,Mexican,7.754404872,18.42391107,51.10721505,3.361252689,Credit Card,159,Toronto
2022-05-11 17:29,A&W,Fast Food,6.94997586,83.41078947,49.55205533,4.738607811,Gift Card,57,Toronto
2022-05-12 12:44,McDonalds,Chinese,2.653438119,46.36394708,55.71858367,1.034276843,Cash,118,Toronto
2022-05-13 20:20,Pizza Hut,Italian,3.74179919,87.64261719,37.91774561,1.191198839,Gift Card,112,Toronto
2022-05-14 10:41,Pizza Hut,Vegan,4.002722139,83.18725575,41.21892749,1.76597364,Credit Card,117,Toronto
2022-05-15 21:06,Pizza Hut,Fast Food,8.65379705,44.64470603,36.63097254,1.66920552,Debit Card,193,Toronto
2022-05-16 12:03,Burger King,Italian,5.70559549,73.9795055,54.01507677,1.724777838,Cash,55,Toronto
2022-05-17 20:13,A&W,Italian,5.894625696,28.56878433,29.18809261,3.687775543,Debit Card,168,Toronto
2022-05-18 13:21,Taco Bell,Italian,9.479144372,91.18393193,29.58836313,2.837933204,Gift Card,106,Toronto
2022-05-19 12:17,McDonalds,Japanese,7.096687111,49.38174048,34.90420414,4.967115513,PayPal,80,Toronto
2022-05-20 12:37,A&W,Fast Food,9.189341612,53.72817731,29.21371328,1.907543659,Debit Card,55,Toronto
2022-05-21 9:26,Starbucks,Italian,5.652070843,74.98951934,42.44027346,2.243320404,Gift Card,116,Toronto
2022-05-22 21:39,Dominos,American,3.195490068,84.77142012,25.37960426,4.936962867,Gift Card,180,Toronto
2022-05-23 23:52,Subway,Vegan,9.439484753,35.08913318,32.80744878,4.327032563,Gift Card,123,Toronto
2022-05-24 5:39,A&W,Fast Food,5.669640925,71.21476189,56.53778794,2.879196883,PayPal,163,Toronto
2022-05-25 2:32,Starbucks,Japanese,3.453051375,48.31983373,36.36901921,3.218387542,PayPal,146,Toronto
2022-05-26 23:41,McDonalds,Indian,4.419165922,46.33974854,49.92934866,4.372711683,PayPal,129,Toronto
2022-05-27 16:43,Subway,Indian,2.406420718,73.65219503,24.53848767,2.923920984,Cash,172,Toronto
2022-05-28 7:06,Subway,Mexican,5.746404732,47.9105783,29.90258033,1.824094894,PayPal,187,Toronto
2022-05-29 16:42,A&W,Thai,8.825025375,44.41922251,52.29382485,4.313778154,PayPal,82,Toronto
2022-05-30 3:23,Pizza Hut,American,9.468643648,86.05051469,50.51971745,3.151089965,PayPal,189,Toronto
2022-05-31 18:55,KFC,Indian,9.46081766,23.60847053,35.44623674,1.612170389,Debit Card,93,Toronto
2022-06-01 5:24,McDonalds,Japanese,3.001840205,72.45087294,58.17587608,3.022343325,PayPal,62,Toronto
2022-06-02 21:21,Pizza Hut,Thai,5.05643106,36.14165847,56.42572063,2.652813522,Cash,106,Toronto
2022-06-03 15:49,McDonalds,Italian,2.225830077,16.31735056,58.49202996,4.507370128,Gift Card,145,Toronto
2022-06-04 15:50,KFC,Italian,8.84132276,29.17496285,37.11658761,1.504221725,Debit Card,193,Toronto
2022-06-05 22:53,Dominos,Mediterranean,4.870046096,66.56623003,27.89894335,4.500839218,Credit Card,158,Toronto
2022-06-06 15:38,KFC,Vegan,7.048936223,75.27581128,45.06634556,3.048844067,PayPal,169,Toronto
2022-06-07 15:56,Chipotle,Thai,7.719187505,16.7899116,47.39092633,2.61745772,Gift Card,149,Toronto
2022-06-08 14:53,A&W,Vegan,5.438757358,18.09616268,25.01767138,1.647868738,Gift Card,198,Toronto
2022-06-09 7:14,A&W,Japanese,4.451538692,91.71607976,51.45932137,3.803271851,Debit Card,160,Toronto
2022-06-10 21:43,Starbucks,American,9.697703281,21.23099454,20.72240879,4.707226836,Credit Card,100,Toronto
2022-06-11 6:10,Pizza Hut,Thai,9.7159058,91.00548348,39.3091355,2.501509416,Cash,70,Toronto
2022-06-12 15:32,Starbucks,Indian,4.315490944,34.39410267,33.24065038,1.966340003,Gift Card,109,Toronto
2022-06-13 4:08,Chipotle,American,5.837000774,77.90151301,49.6121224,3.219467668,Gift Card,70,Toronto
2022-06-14 14:50,KFC,Mediterranean,9.782753269,41.32732616,32.5104291,4.184743794,Gift Card,156,Toronto
2022-06-15 3:00,A&W,Vegan,2.038947261,87.99392218,53.07228451,1.015070778,Gift Card,175,Toronto
2022-06-16 11:42,Burger King,Vegan,5.301425987,74.53866356,43.79813955,3.525509746,Debit Card,183,Toronto
2022-06-17 16:38,KFC,American,2.803660397,49.15414398,51.75573447,3.386064003,Credit Card,122,Toronto
2022-06-18 1:17,KFC,Italian,6.073263725,21.4857086,59.57362551,2.272608743,Gift Card,125,Toronto
2022-06-19 15:18,Chipotle,Vegan,2.197359636,77.27951563,47.16633383,2.805692014,Cash,127,Toronto
2022-06-20 14:44,Dominos,Mediterranean,5.255187451,67.43520426,59.39801265,1.987852897,Cash,183,Toronto
2022-06-21 5:35,McDonalds,Indian,3.765592598,15.24749602,21.15345308,4.159542952,PayPal,114,Toronto
2022-06-22 0:49,Chipotle,Fast Food,6.2664669,15.80068776,33.52559954,3.538139733,Gift Card,135,Toronto
2022-06-23 1:24,McDonalds,Indian,9.967949193,83.74740272,24.31413058,3.130846488,Gift Card,83,Toronto
2022-06-24 11:34,A&W,Indian,8.404288841,37.0489778,30.49219726,2.570104794,Gift Card,105,Toronto
2022-06-25 0:03,Chipotle,Vegan,8.765136733,69.07136176,53.55551597,2.165537544,Gift Card,124,Toronto
2022-06-26 16:32,McDonalds,Chinese,7.082119899,53.60822568,21.29293061,4.290945944,Gift Card,52,Toronto
2022-06-27 5:16,Starbucks,Italian,2.332478786,88.39155123,40.80731743,2.805630682,Cash,55,Toronto
2022-06-28 18:54,Chipotle,Vegan,3.654381408,92.94169461,42.6851483,3.005789679,Credit Card,55,Toronto
2022-06-29 22:37,A&W,Italian,9.400516452,99.72865558,42.44604587,3.083314922,Credit Card,197,Toronto
2022-06-30 12:42,Chipotle,Japanese,4.928904943,28.06315154,39.01188295,2.793467742,PayPal,198,Toronto
2022-07-01 19:16,A&W,Chinese,2.829093812,88.35194395,51.62411859,2.024353705,Cash,51,Toronto
2022-07-02 10:11,Chipotle,Vegan,7.619242927,37.61181702,25.34172358,1.481361761,Gift Card,139,Toronto
2022-07-03 16:44,McDonalds,Mexican,4.395661791,65.21934937,32.42308062,1.394149069,Credit Card,105,Toronto
2022-07-04 15:13,Dominos,Indian,4.150855303,57.99069088,44.62904214,4.029850093,Debit Card,145,Toronto
2022-07-05 13:18,Taco Bell,Japanese,9.983819644,16.52899118,47.63805465,1.894111289,Debit Card,59,Toronto
2022-07-06 1:58,McDonalds,Chinese,8.8651114,94.28555879,36.16593727,1.22269126,Debit Card,136,Toronto
2022-07-07 5:49,Pizza Hut,Vegan,5.263502547,21.65779969,55.01485053,4.190069627,Gift Card,119,Toronto
2022-07-08 15:16,Subway,Mediterranean,9.842089663,73.49860815,36.61973587,1.616246611,Gift Card,162,Toronto
2022-07-09 11:26,Dominos,American,7.200905787,81.72558108,36.11104537,3.500584367,PayPal,79,Toronto
2022-07-10 9:01,Starbucks,American,7.936179615,82.59946717,21.44829046,2.354573086,PayPal,177,Toronto
2022-07-11 17:58,KFC,Italian,2.252104345,26.51703411,42.04565345,1.505921027,PayPal,127,Toronto
2022-07-12 6:00,McDonalds,Chinese,2.972842075,53.04344579,48.34723354,2.657923917,Debit Card,104,Toronto
2022-07-13 11:47,Chipotle,Indian,7.064681012,85.50145399,24.57752654,1.059235445,Gift Card,98,Toronto
2022-07-14 11:24,McDonalds,Indian,9.192191861,40.72773288,32.21731064,4.36417993,Debit Card,83,Toronto
2022-07-15 5:29,Burger King,Fast Food,6.989949809,54.75863741,51.25027815,3.053991845,PayPal,154,Toronto
2022-07-16 3:38,Dominos,American,3.072199155,38.18748088,34.63677742,1.556640044,Gift Card,71,Toronto
2022-07-17 3:27,Taco Bell,Japanese,2.92608037,54.40187052,29.66409848,1.947921274,Cash,80,Toronto
2022-07-18 14:04,Starbucks,Chinese,8.753487167,90.46622342,46.88802654,2.791900769,Credit Card,184,Toronto
2022-07-19 1:24,Burger King,Indian,3.11441871,53.68555964,27.87035111,1.755477531,Credit Card,154,Toronto
2022-07-20 11:24,A&W,Fast Food,6.161855684,62.25252145,55.82611678,2.074396646,PayPal,198,Toronto
2022-07-21 4:04,Burger King,Chinese,2.29690656,49.33798408,24.22393584,3.137542257,Debit Card,65,Toronto
2022-07-22 14:31,McDonalds,Thai,2.645358139,54.10996057,48.26199209,4.330436052,Cash,69,Toronto
2022-07-23 17:02,Starbucks,Indian,7.378786141,16.28980692,39.98194805,2.607358743,Gift Card,92,Toronto
2022-07-24 22:38,McDonalds,Thai,7.513451283,39.11836835,54.7971825,3.867901094,Debit Card,96,Toronto
2022-07-25 20:35,A&W,Chinese,4.731755253,52.10944635,25.04780364,4.506736854,PayPal,163,Toronto
2022-07-26 9:55,KFC,Indian,3.724878122,68.87274296,47.11579674,1.865203761,Debit Card,68,Toronto
2022-07-27 11:24,Starbucks,Thai,8.509682166,53.2544141,42.88218557,4.228767882,PayPal,97,Toronto
2022-07-28 20:06,KFC,Mexican,3.736825836,43.71444868,39.20360569,4.029608793,Credit Card,188,Toronto
2022-07-29 19:16,Dominos,Fast Food,6.336216557,47.9883925,39.65629054,2.427749192,Credit Card,94,Toronto
2022-07-30 16:53,Dominos,Japanese,9.745670727,35.59493298,48.87907847,4.958079838,Debit Card,136,Toronto
2022-07-31 16:53,KFC,American,3.182819503,93.58201404,57.5096662,2.050289486,Cash,64,Toronto
2022-08-01 5:49,Dominos,Fast Food,9.52701014,59.34817419,23.65006636,2.019213064,Gift Card,159,Toronto
2022-08-02 4:41,Starbucks,Thai,3.463144425,16.13980358,20.7801059,4.089036659,PayPal,145,Toronto
2022-08-03 4:52,Chipotle,Indian,6.539545664,16.65293197,52.2281917,2.738629272,Gift Card,151,Toronto
2022-08-04 21:32,Pizza Hut,Mexican,5.016061696,97.70173897,24.3267755,2.323179979,Credit Card,135,Toronto
2022-08-05 20:20,Dominos,Mexican,9.719428812,33.82332577,59.46787184,1.714651221,Cash,191,Toronto
2022-08-06 16:23,Dominos,American,4.188336232,83.47670455,44.77392996,4.061329724,Cash,130,Toronto
2022-08-07 0:19,McDonalds,Mexican,5.197264017,19.95340063,46.03465581,4.145287225,Gift Card,100,Toronto
2022-08-08 12:38,KFC,Fast Food,9.862880943,93.29883262,27.95566812,3.266256013,Credit Card,161,Toronto
2022-08-09 6:44,Subway,Vegan,6.29176313,89.32544531,29.61249241,4.829254453,Gift Card,64,Toronto
2022-08-10 18:58,Taco Bell,Mexican,6.021040925,63.54291881,46.37401212,2.272653082,Debit Card,114,Toronto
2022-08-11 11:40,Burger King,American,4.062227906,15.76488587,56.38907352,1.878476182,Cash,137,Toronto
2022-08-12 16:19,Dominos,Mexican,7.610908482,36.91392429,59.29562218,3.709867076,Cash,125,Toronto
2022-08-13 0:25,Burger King,Mexican,2.114983614,49.57992503,27.92123787,4.033634563,Debit Card,59,Toronto
2022-08-14 9:25,Starbucks,Mediterranean,2.396101038,54.10544992,25.36478491,1.899623882,Credit Card,91,Toronto
2022-08-15 6:34,Subway,Fast Food,6.794868697,40.30269448,22.25605431,1.306443057,Cash,144,Toronto
2022-08-16 16:40,Taco Bell,Thai,4.733396591,17.8005688,54.73188073,4.242065946,PayPal,60,Toronto
2022-08-17 23:24,KFC,Italian,9.626530978,65.1608295,31.78859387,4.906007895,PayPal,167,Toronto
2022-08-18 8:42,Pizza Hut,Vegan,9.225525526,59.55314675,20.07248135,3.578689144,Credit Card,193,Toronto
2022-08-19 14:21,Taco Bell,Mexican,7.709650069,39.05505401,28.95272344,2.111467601,Debit Card,174,Toronto
2022-08-20 18:26,Taco Bell,Japanese,8.545164649,18.22795724,33.6176432,4.986690434,Gift Card,127,Toronto
2022-08-21 13:21,Pizza Hut,Mexican,7.338654797,99.54050591,59.63944678,4.573066545,Credit Card,196,Toronto
2022-08-22 9:09,Chipotle,Mediterranean,3.004656822,55.96882588,40.94166375,3.053522585,Gift Card,139,Toronto
2022-08-23 1:26,KFC,Thai,8.124346958,79.26036055,28.1885579,4.301285139,Credit Card,57,Toronto
2022-08-24 13:52,McDonalds,Japanese,3.68153575,53.44669298,33.39273379,4.263282093,PayPal,185,Toronto
2022-08-25 6:26,Burger King,Vegan,4.587542841,18.66947472,33.2123075,4.739195879,Debit Card,160,Toronto
2022-08-26 16:02,Dominos,Japanese,8.553873697,41.31606333,20.78902986,4.363695375,PayPal,107,Toronto
2022-08-27 11:07,Taco Bell,Fast Food,6.292204867,42.20936199,25.40732217,3.574716944,Debit Card,135,Toronto
2022-08-28 23:41,Starbucks,American,8.879525713,86.25999684,47.80785839,3.437214876,Gift Card,104,Toronto
2022-08-29 4:45,Pizza Hut,American,3.704282559,70.60954813,24.81003946,2.869429153,Credit Card,171,Toronto
2022-08-30 11:37,Burger King,Vegan,6.862227509,38.41154181,29.22937106,3.50594256,Cash,157,Toronto
2022-08-31 16:04,Subway,Thai,2.67032778,97.25789615,34.02949194,4.180866346,Cash,97,Toronto
2022-09-01 6:08,Pizza Hut,American,7.144487948,42.33105575,50.30939778,4.876150505,Debit Card,181,Toronto
2022-09-02 10:54,Subway,Chinese,8.100272302,99.8498922,43.29603859,2.869149433,Debit Card,185,Toronto
2022-09-03 10:53,KFC,Mediterranean,6.679447152,99.67391392,47.5599994,3.294612812,PayPal,178,Toronto
2022-09-04 11:36,Taco Bell,Vegan,4.129852012,31.25289401,42.68049302,2.77922198,Cash,96,Toronto
2022-09-05 17:03,Starbucks,Vegan,2.250741351,41.58299488,47.34369701,3.673954484,PayPal,54,Toronto
2022-09-06 15:14,Dominos,Italian,2.955591072,56.31375687,20.11368615,3.519682016,Gift Card,73,Toronto
2022-09-07 4:47,Subway,Italian,6.978423833,71.44855705,57.23592577,1.071335161,Cash,67,Toronto
2022-09-08 1:34,Burger King,Fast Food,9.475361735,59.88403317,24.43680923,3.164646236,Gift Card,133,Toronto
2022-09-09 11:08,Chipotle,Fast Food,3.652275232,97.40252488,36.24996384,1.353947583,Credit Card,54,Toronto
2022-09-10 0:40,KFC,Italian,7.880209193,76.53907896,50.84153481,1.105534472,PayPal,79,Toronto
2022-09-11 5:30,Chipotle,American,8.931608506,33.0238122,37.40922872,4.164788648,Debit Card,50,Toronto
2022-09-12 19:38,KFC,Indian,6.167057428,23.93329177,57.87370207,2.034599449,Cash,135,Toronto
2022-09-13 8:23,McDonalds,Vegan,7.354126367,73.51410971,38.70355794,2.362620309,PayPal,131,Toronto
2022-09-14 4:34,Burger King,Chinese,8.520122533,28.46845742,54.99757622,1.25633835,Debit Card,118,Toronto
2022-09-15 2:58,Chipotle,Vegan,4.085401262,81.95253143,52.43312453,1.718001042,Credit Card,80,Toronto
2022-09-16 2:16,Starbucks,Mexican,4.375165394,41.43811672,59.23945211,4.062419273,Cash,140,Toronto
2022-09-17 12:46,Taco Bell,Thai,2.005020133,42.78592736,57.06191123,2.974123321,Gift Card,142,Toronto
2022-09-18 16:27,Pizza Hut,Mediterranean,9.704753047,15.91786335,55.92495339,4.52267385,Credit Card,176,Toronto
2022-09-19 20:03,Dominos,Indian,9.340359157,74.5859577,49.26417362,2.588968526,Debit Card,65,Toronto
2022-09-20 20:05,Taco Bell,Chinese,8.11654611,24.62792901,34.67992589,2.074802943,Cash,103,Toronto
2022-09-21 21:22,Taco Bell,Mexican,2.632608168,80.69484908,24.24501674,2.390399258,Cash,189,Toronto
2022-09-22 4:02,KFC,Fast Food,5.580023118,56.80876486,47.54580209,3.851087174,Credit Card,69,Toronto
2022-09-23 18:39,Starbucks,Chinese,2.815134032,81.66378427,59.14616325,3.220022689,Cash,131,Toronto
2022-09-24 3:16,KFC,Italian,2.127362138,64.63375583,49.06417749,4.61676483,Debit Card,158,Toronto
2022-09-25 8:45,A&W,Vegan,6.929463722,22.00682812,57.14917477,3.408675078,Credit Card,162,Toronto
2022-09-26 10:31,Subway,Chinese,9.686635337,80.08044862,52.17218852,2.972072834,Gift Card,66,Toronto
2022-09-27 23:30,Dominos,Thai,9.222944187,20.93295622,26.524587,4.143010896,Credit Card,198,Toronto
2022-09-28 6:47,Subway,Japanese,7.574038519,55.68964625,29.96815082,4.790135403,Credit Card,175,Toronto
2022-09-29 21:32,Pizza Hut,Fast Food,2.773124673,29.6496832,33.67462407,2.423383645,Gift Card,52,Toronto
2022-09-30 19:54,A&W,Mediterranean,4.193312301,78.94849013,26.73041777,1.999504841,Debit Card,66,Toronto
2022-10-01 11:30,Burger King,Mediterranean,4.560453815,92.48525436,43.26605331,3.464869585,PayPal,99,Toronto
2022-10-02 2:49,Pizza Hut,Chinese,8.105200462,62.10072389,59.01802097,2.995491285,PayPal,171,Toronto
2022-10-03 2:38,Pizza Hut,Japanese,8.417993434,59.80752002,50.45835334,4.956742299,Gift Card,139,Toronto
2022-10-04 7:26,McDonalds,Vegan,5.080848984,79.93687169,36.93546996,2.849447137,Debit Card,136,Toronto
2022-10-05 16:57,Dominos,Mexican,5.343071973,15.4316991,20.18017924,1.297326205,Cash,55,Toronto
2022-10-06 18:25,KFC,Indian,2.356072314,93.00948462,32.53104045,4.909476243,Gift Card,104,Toronto
2022-10-07 18:00,Starbucks,Vegan,4.313093747,31.78314945,41.07037151,4.374347782,PayPal,196,Toronto
2022-10-08 1:51,Subway,Mexican,5.610281417,98.65010513,32.97003495,1.713000576,Debit Card,151,Toronto
2022-10-09 0:47,Pizza Hut,Indian,2.935864371,77.58158558,24.44139692,4.618421012,Credit Card,78,Toronto
2022-10-10 6:15,Subway,Japanese,5.626139686,80.81134755,37.71059827,2.362667283,Debit Card,160,Toronto
2022-10-11 13:47,Subway,Indian,8.825406498,70.77725333,30.13011268,2.508447938,Debit Card,59,Toronto
2022-10-12 0:32,Burger King,Vegan,6.650568158,55.09137054,56.36929506,4.625565929,PayPal,140,Toronto
2022-10-13 8:23,Dominos,Thai,2.63143884,63.58835394,24.07018114,3.12046226,PayPal,78,Toronto
2022-10-14 10:26,Dominos,Chinese,3.533370551,18.94424531,21.96610515,1.551051718,Cash,94,Toronto
2022-10-15 17:06,Chipotle,Mexican,5.796354801,68.0365583,20.21256677,2.476224637,Cash,100,Toronto
2022-10-16 0:41,Taco Bell,Thai,4.891897199,68.21833867,33.12278738,3.888389785,Gift Card,150,Toronto
2022-10-17 0:08,Dominos,Mexican,4.869816156,90.75206778,46.41547353,1.696736752,Credit Card,177,Toronto
2022-10-18 16:39,Subway,Chinese,6.234139585,57.98079038,49.21655012,3.36092479,Cash,60,Toronto
2022-10-19 13:38,KFC,American,6.675167373,21.5572718,38.13046734,3.781096532,PayPal,131,Toronto
2022-10-20 10:56,Subway,Indian,8.374892562,41.02665324,47.37314602,2.375414302,Debit Card,177,Toronto
2022-10-21 19:25,KFC,Japanese,4.727732508,70.72850003,34.39656145,3.775522755,Gift Card,55,Toronto
2022-10-22 13:09,Chipotle,American,8.443730264,35.33700333,46.7122488,4.536829407,Cash,116,Toronto
2022-10-23 17:30,KFC,American,4.708889833,38.84486486,21.62383941,2.888466977,Debit Card,111,Toronto
2022-10-24 17:46,Dominos,Mediterranean,2.443463912,84.73986639,35.63011938,2.531637313,Debit Card,182,Toronto
2022-10-25 19:14,Burger King,Italian,6.433501208,64.6671772,51.63398711,2.004633605,Cash,186,Toronto
2022-10-26 20:39,KFC,Vegan,6.703218599,58.2248317,52.12024122,3.416821919,Credit Card,77,Toronto
2022-10-27 9:57,Subway,Thai,9.476321965,42.06841718,48.64595116,4.519408192,Credit Card,87,Toronto
2022-10-28 22:48,Starbucks,Thai,7.808490608,77.12888305,28.16954482,2.298645069,Gift Card,92,Toronto
2022-10-29 23:56,Dominos,Thai,9.34218122,39.45606693,29.88820476,2.584942098,Credit Card,166,Toronto
2022-10-30 15:35,Starbucks,Thai,9.266777682,77.650399,59.84354909,2.62650207,Gift Card,198,Toronto
2022-10-31 21:09,A&W,Vegan,6.836592882,20.95862582,24.13512029,3.243249367,PayPal,95,Toronto
2022-11-01 16:51,A&W,American,6.222096523,88.48601403,27.22650796,1.913635846,Cash,98,Toronto
2022-11-02 0:20,Subway,Vegan,6.459527737,57.46314939,25.20105023,4.288844621,Debit Card,88,Toronto
2022-11-03 16:38,A&W,Thai,9.826646461,52.27318142,33.10619855,2.18240911,Gift Card,120,Toronto
2022-11-04 23:51,Taco Bell,Italian,8.185341534,66.93698998,28.40703341,3.821450764,Credit Card,176,Toronto
2022-11-05 7:36,Chipotle,Fast Food,2.850127238,68.0563262,39.90751838,3.052862967,Gift Card,198,Toronto
2022-11-06 16:53,Dominos,Chinese,8.227427254,26.22299004,39.04082828,3.343590413,Gift Card,50,Toronto
2022-11-07 4:24,Starbucks,Thai,3.364304391,79.27985513,56.06022478,1.718434955,Credit Card,185,Toronto
2022-11-08 3:03,Subway,Japanese,5.578804392,38.45390533,21.3895979,3.940092793,Credit Card,118,Toronto
2022-11-09 3:46,Taco Bell,Fast Food,3.683677377,91.92175981,32.79518307,1.754482076,Cash,79,Toronto
2022-11-10 21:09,Subway,Vegan,7.516664524,84.51730639,43.86631568,1.453894551,Debit Card,164,Toronto
2022-11-11 18:16,Taco Bell,Japanese,9.01847789,44.43261353,44.19207047,3.186718,Cash,57,Toronto
2022-11-12 19:33,A&W,Japanese,4.322895083,83.65783992,39.20504916,3.837188548,Cash,162,Toronto
2022-11-13 18:12,A&W,Mexican,2.65608593,45.29319244,52.62662163,1.200143346,Credit Card,68,Toronto
2022-11-14 16:08,KFC,Japanese,4.387944785,23.58055294,22.50888686,1.27758126,Credit Card,108,Toronto
2022-11-15 13:24,McDonalds,Thai,7.378894863,96.76050029,52.61951062,4.210716651,Debit Card,128,Toronto
2022-11-16 20:53,Subway,Mexican,4.63008102,70.47117129,39.79016962,4.236130798,Gift Card,85,Toronto
2022-11-17 12:02,KFC,Mediterranean,4.22489734,53.76845977,25.3504278,1.981218868,Cash,104,Toronto
2022-11-18 18:15,Dominos,American,3.475481525,48.81073488,55.42807654,3.460912811,Debit Card,93,Toronto
2022-11-19 16:41,KFC,Japanese,5.980131415,42.59995341,45.96915118,2.772720301,Cash,126,Toronto
2022-11-20 14:34,Pizza Hut,Italian,4.207590625,98.42304561,26.54182747,3.530784166,Gift Card,127,Toronto
2022-11-21 23:40,A&W,Chinese,7.848082793,26.45351754,21.34598894,4.451517136,Cash,150,Toronto
2022-11-22 1:23,Pizza Hut,Japanese,2.612979216,41.75843001,25.64438593,1.319425698,PayPal,79,Toronto
2022-11-23 12:19,Subway,Mediterranean,7.312264265,56.26729942,44.35191841,4.111937704,Debit Card,88,Toronto
2022-11-24 22:02,Starbucks,Indian,3.900480117,55.62996133,27.17184941,2.972116418,Credit Card,62,Toronto
2022-11-25 21:56,Starbucks,Vegan,5.914234088,55.06615117,29.030523,3.256507775,Cash,171,Toronto
2022-11-26 3:42,Dominos,Vegan,4.288719376,29.94162435,21.00558903,3.61572544,Debit Card,193,Toronto
2022-11-27 13:12,KFC,Mediterranean,7.782149408,27.3192648,48.91722689,4.690492597,Debit Card,161,Toronto
2022-11-28 12:12,Starbucks,Indian,9.562456322,36.65524484,52.41457599,1.226879814,Cash,94,Toronto
2022-11-29 20:39,Taco Bell,Vegan,9.336614236,92.73472307,51.87392707,1.117905408,Credit Card,168,Toronto
2022-11-30 20:54,Taco Bell,Vegan,6.667409721,24.60950227,25.10272605,1.713047126,Credit Card,84,Toronto
2022-12-01 6:44,Dominos,Vegan,5.700882426,79.38113379,56.1320451,4.945790904,Cash,56,Toronto
2022-12-02 19:52,Chipotle,Mediterranean,8.546404076,79.39161342,46.89115318,3.86030547,Debit Card,159,Toronto
2022-12-03 5:28,A&W,American,7.466610901,83.83048433,55.9011449,3.458564476,Credit Card,163,Toronto
2022-12-04 7:05,KFC,Chinese,3.468512914,90.36231656,37.88642018,1.188156214,Cash,100,Toronto
2022-12-05 12:49,Subway,Mediterranean,8.567353709,37.35807509,37.47819444,4.516440896,Cash,95,Toronto
2022-12-06 20:19,Burger King,Indian,5.431075115,34.08755489,51.38146075,4.251027413,Cash,69,Toronto
2022-12-07 10:07,Burger King,Japanese,3.51188528,54.56798165,23.73191422,3.659200175,Debit Card,145,Toronto
2022-12-08 8:45,Burger King,American,4.254378803,37.53257934,40.83496147,2.356523262,Credit Card,87,Toronto
2022-12-09 10:24,Starbucks,American,4.140216242,77.41634906,53.45536943,1.282019822,Debit Card,153,Toronto
2022-12-10 1:16,Chipotle,Japanese,6.153655797,69.05486402,53.20770252,3.320153952,PayPal,81,Toronto
2022-12-11 21:40,Chipotle,Italian,3.874960725,89.37395348,58.24531425,3.878778286,Credit Card,107,Toronto
2022-12-12 15:19,KFC,Mexican,2.988531899,22.0327558,47.93090374,1.376961402,Debit Card,197,Toronto
2022-12-13 15:45,KFC,Chinese,2.989526805,92.78208334,28.31082518,3.535070639,Credit Card,131,Toronto
2022-12-14 7:45,Chipotle,Chinese,6.666209577,39.93463327,20.8112126,2.145464272,PayPal,99,Toronto
2022-12-15 22:23,Dominos,Italian,7.878074311,56.7090194,39.17663195,4.056976885,Gift Card,101,Toronto
2022-12-16 19:43,KFC,Mexican,4.572264071,52.28197205,40.54815462,3.158463402,Cash,135,Toronto
2022-12-17 8:11,Dominos,Chinese,2.277205679,79.62649034,29.61050338,1.516147151,Debit Card,164,Toronto
2022-12-18 5:12,Pizza Hut,Indian,3.017799095,50.7283313,24.98789788,3.106077791,PayPal,199,Toronto
2022-12-19 19:44,Taco Bell,Fast Food,9.317556483,95.20201738,43.44832665,2.582947453,PayPal,102,Toronto
2022-12-20 5:07,A&W,Fast Food,5.948349277,91.71538002,50.57022696,1.721423873,Credit Card,115,Toronto
2022-12-21 19:29,KFC,Chinese,5.628582477,89.13369792,59.72616414,4.366062896,Credit Card,166,Toronto
2022-12-22 23:39,Chipotle,Thai,2.304393426,21.05695828,50.33210469,1.044113794,Cash,92,Toronto
2022-12-23 11:30,Taco Bell,Chinese,7.829096179,87.61193523,51.74529657,2.248513108,Credit Card,131,Toronto
2022-12-24 1:28,Taco Bell,Japanese,6.224544647,81.43901286,44.65843513,1.050380153,Debit Card,113,Toronto
2022-12-25 12:14,McDonalds,Japanese,3.616647489,23.7986005,59.43690636,1.384027786,Debit Card,186,Toronto
2022-12-26 12:57,Chipotle,Mexican,2.880590081,24.13021766,45.5982554,2.188384877,Debit Card,162,Toronto
