Date _Time,Restaurant Name,Food Category,Delivery Fee (CAD),Total Cost (CAD),Delivery Time (Minutes),Customer Rating,Payment Method,Delivery Count,Location,Date,Date_Time,Temperature_High_C,Temperature_Low_C,Precipitation_mm,Humidity_%,Wind_Speed_kmh
2021-09-08 13:33:00,KFC,Japanese,4.08322487,69.34011518,53.54196828,1.429204841,Cash,87,Toronto,2021-09-08,2021-09-08 21:39:00,3.250200143,-5.092238765,3.040497063,73.22268912,21.37934286
2021-09-09 02:05:00,KFC,Japanese,8.707197105,87.54457202,38.84334918,1.824194241,Credit Card,197,Toronto,2021-09-09,2021-09-09 17:03:00,7.329397787,-5.37972425,1.226992542,72.50228874,11.50591495
2021-09-10 23:00:00,McDonalds,Italian,7.724965736,77.67670262,36.44595729,1.590207387,Gift Card,100,Toronto,2021-09-10,2021-09-10 10:19:00,28.30115022,22.23516769,15.61523172,85.71410876,8.987306564
2021-09-11 06:39:00,McDonalds,Japanese,7.49553148,89.98748766,29.46271701,4.187791022,Debit Card,68,Toronto,2021-09-11,2021-09-11 15:52:00,4.261490232,-1.489887585,9.196008475,90.01899772,9.011565357
2021-09-12 01:18:00,Dominos,Chinese,9.144909931,51.88048412,49.19972899,1.25157049,Cash,169,Toronto,2021-09-12,2021-09-12 20:52:00,-2.372826399,-14.65471396,1.16327591,66.42648102,6.762298641
2021-09-13 06:28:00,Pizza Hut,Thai,7.515337071,78.54575589,25.26975199,3.746346008,PayPal,117,Toronto,2021-09-13,2021-09-13 18:51:00,15.05605681,5.101143649,19.89732634,58.13999496,9.641167623
2021-09-14 01:13:00,Chipotle,Italian,4.270383544,99.97888289,47.20951015,2.465827683,Cash,115,Toronto,2021-09-14,2021-09-14 13:20:00,32.12696484,20.24294087,1.15561122,55.56009384,21.60548462
2021-09-15 17:08:00,Taco Bell,Mexican,7.550905295,76.61915179,53.69827944,4.023164972,Gift Card,190,Toronto,2021-09-15,2021-09-15 15:15:00,21.32134085,11.97306746,13.90070458,51.6774302,27.0422653
2021-09-16 01:21:00,Taco Bell,American,4.44650809,24.70562132,29.13886304,4.857533675,PayPal,147,Toronto,2021-09-16,2021-09-16 19:59:00,15.65275265,8.188732322,19.67357851,43.45885493,25.35314214
2021-09-17 12:55:00,Subway,Vegan,8.073911837,59.05709141,54.65709612,1.458181198,Debit Card,137,Toronto,2021-09-17,2021-09-17 05:19:00,-5.62705778,-18.81808096,4.783602084,60.54687873,22.12835775
2021-09-18 16:30:00,Subway,Italian,6.957982836,64.92456226,21.33292798,2.257540164,Debit Card,82,Toronto,2021-09-18,2021-09-18 21:49:00,17.6753252,4.681166412,2.844987374,56.21486153,7.760796585
2021-09-19 23:48:00,Pizza Hut,Chinese,2.619292416,29.80790738,56.51149542,4.240501711,Debit Card,154,Toronto,2021-09-19,2021-09-19 14:35:00,34.55242325,22.60545855,2.427698788,97.98504315,12.22968616
2021-09-20 04:37:00,Subway,American,6.102682899,96.84578891,24.73448911,2.064633544,Credit Card,123,Toronto,2021-09-20,2021-09-20 05:28:00,-3.696219314,-11.41767069,6.065502951,73.46252958,12.74517188
2021-09-21 13:59:00,Subway,Thai,4.746407754,29.9242811,45.83036712,1.860482388,PayPal,131,Toronto,2021-09-21,2021-09-21 12:32:00,13.32483436,2.422527688,2.02091622,60.83662234,11.24892366
2021-09-22 03:43:00,Dominos,Fast Food,4.628565062,30.09242318,30.00329876,4.301511911,PayPal,68,Toronto,2021-09-22,2021-09-22 10:56:00,29.48178824,20.87204927,13.84322683,74.82805606,17.87514149
2021-09-23 18:11:00,Dominos,Vegan,6.818050419,92.78920673,53.46209565,4.948329456,Credit Card,120,Toronto,2021-09-23,2021-09-23 22:59:00,23.3345878,17.41876707,1.245835963,48.35180208,18.38884537
2021-09-24 22:23:00,Subway,Chinese,4.578598596,54.54246182,40.49201444,3.227522361,PayPal,106,Toronto,2021-09-24,2021-09-24 17:17:00,21.36570834,7.19257259,10.18844256,66.64262495,13.92214938
2021-09-25 10:05:00,A&W,Vegan,8.215149986,20.37100374,25.40964765,2.112194993,Credit Card,196,Toronto,2021-09-25,2021-09-25 21:38:00,21.61178378,15.24359747,19.93393708,77.57405929,13.84472897
2021-09-26 00:18:00,Starbucks,Indian,2.566331488,65.84593749,42.83966285,2.594263846,Cash,128,Toronto,2021-09-26,2021-09-26 01:10:00,6.177101805,-8.325271733,16.27940539,69.33386991,25.71388995
2021-09-27 10:39:00,Starbucks,Fast Food,7.283106019,66.15523963,36.31530441,1.68052131,Gift Card,91,Toronto,2021-09-27,2021-09-27 13:46:00,3.211632992,-6.248424738,12.30438876,64.10672804,24.73232121
2021-09-28 22:46:00,Pizza Hut,American,8.473558429,20.48256449,46.45791266,4.047549116,Debit Card,165,Toronto,2021-09-28,2021-09-28 20:18:00,26.421252,19.56992271,6.125072416,99.63090333,12.69489579
2021-09-29 22:46:00,Taco Bell,Japanese,7.382653519,97.66441213,55.27613139,4.093896071,Credit Card,53,Toronto,2021-09-29,2021-09-29 14:24:00,26.45510276,16.03609329,12.47791673,92.81888573,27.8447111
2021-09-30 01:36:00,McDonalds,Chinese,5.97783356,61.24254705,36.37556525,4.50048397,Credit Card,53,Toronto,2021-09-30,2021-09-30 15:27:00,29.01825434,15.28879598,10.54082928,77.40435749,28.82037543
2021-10-01 17:55:00,Pizza Hut,Vegan,9.60245611,62.58263639,31.59522718,1.106410254,Credit Card,54,Toronto,2021-10-01,2021-10-01 01:45:00,31.09582487,18.773576,8.521667678,74.16264167,13.16856355
2021-10-02 02:54:00,Subway,American,4.399507918,59.20981023,20.58060378,3.247925367,Cash,90,Toronto,2021-10-02,2021-10-02 12:49:00,13.01040795,-0.05520353,2.614207535,77.23962879,13.86062372
2021-10-03 22:41:00,Dominos,Japanese,2.1533431,66.91220127,42.99356151,1.857021737,Credit Card,157,Toronto,2021-10-03,2021-10-03 14:52:00,12.56823326,0.980399594,17.7320843,52.07872647,17.64085384
2021-10-04 22:56:00,KFC,Thai,5.455914972,37.46547899,36.0909907,2.363532062,Gift Card,136,Toronto,2021-10-04,2021-10-04 03:15:00,25.92328305,14.00051741,8.995692976,63.7082646,28.52802031
2021-10-05 23:34:00,A&W,Thai,2.264095487,39.41551458,34.98596876,4.139822461,Gift Card,153,Toronto,2021-10-05,2021-10-05 02:24:00,19.24837688,5.756420369,3.892450236,42.36757197,26.90798583
2021-10-06 18:58:00,Burger King,Vegan,9.63149402,58.46382263,27.31741285,1.768134609,Debit Card,166,Toronto,2021-10-06,2021-10-06 22:53:00,21.58850948,14.09182939,7.355187018,68.53276225,7.564199065
2021-10-07 05:47:00,Dominos,Italian,3.679344366,83.56829765,37.20221381,3.553367002,Cash,150,Toronto,2021-10-07,2021-10-07 07:50:00,25.81067012,15.91642049,8.282595051,72.58147504,14.81826858
2021-10-08 00:00:00,Starbucks,Indian,8.311416192,19.238489,59.37767814,3.618264765,Gift Card,124,Toronto,2021-10-08,2021-10-08 03:35:00,30.05024038,22.83814596,16.55075791,53.66498417,18.83427974
2021-10-09 01:02:00,Dominos,Italian,8.196576665,66.28935804,31.91016615,4.81637566,PayPal,124,Toronto,2021-10-09,2021-10-09 18:36:00,5.209782058,-9.666898022,14.67228761,97.84173083,17.57831181
2021-10-10 03:45:00,A&W,Indian,3.741831197,83.57614211,43.98817654,4.100643714,PayPal,62,Toronto,2021-10-10,2021-10-10 04:19:00,6.901232869,-7.539360528,15.38609787,94.56727666,9.846576698
2021-10-11 07:02:00,McDonalds,Chinese,6.969812244,28.33796812,51.05947525,4.214540589,PayPal,191,Toronto,2021-10-11,2021-10-11 15:33:00,-5.770812707,-11.16508082,0.220625289,83.32859413,26.47041928
2021-10-12 17:22:00,Subway,Mexican,2.384631748,16.27691607,49.96631293,3.126402996,Credit Card,74,Toronto,2021-10-12,2021-10-12 09:34:00,16.02260634,3.96685462,8.323079964,72.00319773,21.92351957
2021-10-13 00:30:00,KFC,Vegan,5.868596686,41.58063009,33.1509715,1.747123229,Credit Card,164,Toronto,2021-10-13,2021-10-13 04:44:00,-8.382597679,-22.63508085,9.626883033,92.19814958,25.94770937
2021-10-14 14:04:00,Starbucks,Mediterranean,2.117177018,64.99221507,44.43440334,2.702253463,PayPal,131,Toronto,2021-10-14,2021-10-14 08:03:00,10.95191082,4.146157365,0.383845536,47.83914063,26.46910698
2021-10-15 10:32:00,Starbucks,Vegan,9.369151041,26.75406974,54.85058741,3.197958294,Debit Card,59,Toronto,2021-10-15,2021-10-15 06:11:00,14.41900856,3.739556256,5.196264175,87.43058766,23.70889634
2021-10-16 00:23:00,Chipotle,Fast Food,9.808688194,51.22040153,20.61789711,3.713677007,Debit Card,99,Toronto,2021-10-16,2021-10-16 01:09:00,2.894356346,-11.26052663,15.20579646,47.48924884,15.98026503
2021-10-17 13:56:00,Taco Bell,Japanese,3.778262133,61.94732728,37.42937427,3.430836447,Credit Card,191,Toronto,2021-10-17,2021-10-17 06:18:00,16.58749673,11.24803694,2.742194115,87.65263975,20.26366888
2021-10-18 16:22:00,McDonalds,Fast Food,3.664848277,65.90506305,28.97093673,2.575911316,PayPal,64,Toronto,2021-10-18,2021-10-18 21:42:00,-8.627488753,-20.60169143,10.70620263,56.5460541,9.009135153
2021-10-19 20:34:00,Starbucks,Thai,8.029761412,38.32499629,35.54529162,2.061252428,Debit Card,65,Toronto,2021-10-19,2021-10-19 05:01:00,-8.319331506,-16.29282158,4.30403744,92.62543486,21.84113544
2021-10-20 02:40:00,Taco Bell,Indian,4.027035191,49.00251906,36.63958432,1.672923373,Credit Card,51,Toronto,2021-10-20,2021-10-20 04:14:00,27.01702523,12.77306328,0.242415493,96.64252563,9.481331393
2021-10-21 21:18:00,Starbucks,Japanese,9.160612473,81.15883447,49.86683859,3.775381545,PayPal,79,Toronto,2021-10-21,2021-10-21 15:43:00,6.208578864,-8.502003588,4.824029152,48.92775816,22.34873976
2021-10-22 01:53:00,Subway,Thai,6.591433089,95.003249,23.7528749,3.581594697,Cash,131,Toronto,2021-10-22,2021-10-22 11:31:00,-4.282276931,-18.72494182,19.5174751,67.7605363,10.73995402
2021-10-23 08:23:00,Taco Bell,Japanese,4.806220984,88.25982815,40.50335613,3.749489863,PayPal,80,Toronto,2021-10-23,2021-10-23 21:27:00,13.5009467,3.758804536,16.03074224,98.85924269,7.938782504
2021-10-24 15:54:00,A&W,Italian,8.661549971,62.96409765,42.56779167,2.490109811,PayPal,126,Toronto,2021-10-24,2021-10-24 13:53:00,24.64970989,11.02928338,19.19153289,69.00444616,9.132112254
2021-10-25 20:43:00,Chipotle,Thai,5.947253603,49.87488825,39.76630414,2.04963129,Gift Card,197,Toronto,2021-10-25,2021-10-25 11:56:00,-0.288053763,-13.73354775,9.757080879,91.81285135,5.04980338
2021-10-26 05:56:00,Subway,Italian,9.29306331,43.30131222,49.27493012,4.038885315,Gift Card,163,Toronto,2021-10-26,2021-10-26 07:03:00,18.03007141,9.839066679,2.194723974,75.32389133,22.96849045
2021-10-27 02:48:00,A&W,Italian,9.424113894,25.62130812,35.35165024,4.09458958,Cash,84,Toronto,2021-10-27,2021-10-27 03:32:00,-6.159364075,-19.44851882,10.95918978,62.51979448,23.31002623
2021-10-28 16:08:00,KFC,Japanese,3.323361217,24.05685601,57.79868255,2.822465496,Cash,72,Toronto,2021-10-28,2021-10-28 01:39:00,-7.674322547,-13.04439889,9.087546691,57.14701333,17.87333375
2021-10-29 04:01:00,McDonalds,American,2.018587249,73.51039812,39.2721377,3.447616339,PayPal,155,Toronto,2021-10-29,2021-10-29 18:55:00,13.91095842,2.948259636,16.88714165,52.19338547,9.034070026
2021-10-30 23:18:00,McDonalds,Fast Food,9.871447521,37.08252537,42.84855638,2.494078657,Debit Card,146,Toronto,2021-10-30,2021-10-30 05:07:00,14.32858047,7.0284921,1.961651616,85.70789148,7.088858438
2021-10-31 02:18:00,Burger King,Thai,9.249100289,36.64624335,53.02123293,3.8077888,Cash,164,Toronto,2021-10-31,2021-10-31 11:17:00,18.68434557,12.47867671,9.76482274,63.19243041,5.478224161
2021-11-01 01:36:00,Burger King,Mediterranean,2.443561886,99.84657963,31.00944424,4.342886387,PayPal,149,Toronto,2021-11-01,2021-11-01 07:54:00,22.67411002,16.904578,3.000973294,70.67652773,9.143704424
2021-11-02 02:26:00,Taco Bell,American,8.664274112,30.97370642,23.00808115,3.752933109,Credit Card,104,Toronto,2021-11-02,2021-11-02 01:51:00,33.91334358,21.95045582,6.493518538,69.5395288,27.27138837
2021-11-03 20:05:00,McDonalds,Fast Food,5.66243946,27.58507956,48.31135913,3.050330507,Gift Card,57,Toronto,2021-11-03,2021-11-03 18:30:00,13.23351567,4.834766036,14.74714155,74.63674175,11.03842104
2021-11-04 18:00:00,Taco Bell,Thai,4.07169284,23.38824436,39.32047422,2.834631838,Debit Card,108,Toronto,2021-11-04,2021-11-04 03:02:00,4.533041282,-7.714626433,9.520362587,91.93462874,13.85678318
2021-11-05 17:45:00,Burger King,Indian,9.029972189,64.28345434,55.86017004,3.569278604,PayPal,177,Toronto,2021-11-05,2021-11-05 09:56:00,25.78337876,20.12981536,7.517765703,98.84436062,7.633637112
2021-11-06 14:25:00,KFC,Fast Food,3.573337859,68.36842521,59.30720195,3.719243566,Credit Card,81,Toronto,2021-11-06,2021-11-06 02:44:00,2.187451307,-5.965452072,7.889525571,64.45505251,10.55903262
2021-11-07 09:02:00,Starbucks,Mediterranean,9.578399995,46.04437373,35.96437402,3.234917774,Gift Card,142,Toronto,2021-11-07,2021-11-07 13:34:00,9.753713932,-0.641198992,9.188935368,89.65113533,17.98061427
2021-11-08 11:31:00,A&W,Vegan,3.644971902,60.51013352,36.61756065,3.4997691,Credit Card,56,Toronto,2021-11-08,2021-11-08 01:29:00,-6.46946284,-19.37669449,15.70033088,85.87166768,20.19381708
2021-11-09 17:05:00,Dominos,Chinese,6.909465502,82.01396013,36.31850409,1.38635473,PayPal,51,Toronto,2021-11-09,2021-11-09 07:34:00,-8.859216546,-17.04674158,17.84169378,74.41173709,11.13380785
2021-11-10 21:51:00,Taco Bell,Italian,3.784690676,84.53885431,32.98216439,4.807062065,Cash,134,Toronto,2021-11-10,2021-11-10 03:57:00,33.31917866,22.0602649,19.10669373,97.36282862,6.443303981
2021-11-11 19:21:00,KFC,Chinese,6.36534932,96.42252644,51.26748391,4.163092255,Gift Card,183,Toronto,2021-11-11,2021-11-11 08:53:00,27.61910542,13.75932794,15.73806773,52.02847093,14.77582173
2021-11-12 15:03:00,A&W,American,7.471801039,85.0627788,50.3598305,2.495711479,Credit Card,155,Toronto,2021-11-12,2021-11-12 12:06:00,21.31883927,10.16020739,6.308137915,46.55585262,10.85508427
2021-11-13 12:09:00,McDonalds,Vegan,3.521823447,63.01152212,39.14579482,3.251250444,Cash,85,Toronto,2021-11-13,2021-11-13 00:57:00,8.402882499,1.073287751,13.76269412,91.23771802,10.48884808
2021-11-14 20:45:00,Starbucks,Italian,6.167086262,30.2708421,21.78644866,1.189298121,Debit Card,94,Toronto,2021-11-14,2021-11-14 09:01:00,-2.201755597,-7.445763412,8.752062481,66.348989,28.99657007
2021-11-15 05:30:00,A&W,Thai,5.752477955,23.4799024,32.38237206,1.164911256,PayPal,91,Toronto,2021-11-15,2021-11-15 17:01:00,-2.96033308,-16.66132182,5.093412441,90.81813125,20.40751215
2021-11-16 10:16:00,Chipotle,American,2.568299371,19.63351064,31.69212186,2.00319334,PayPal,102,Toronto,2021-11-16,2021-11-16 10:17:00,1.260930417,-3.951763691,16.81743159,93.58541231,18.92196108
2021-11-17 06:43:00,Burger King,Mediterranean,8.546462541,71.6546957,52.44348985,3.758806569,Gift Card,159,Toronto,2021-11-17,2021-11-17 06:41:00,14.71519991,0.968183185,0.768526979,43.74745562,15.39437759
2021-11-18 08:27:00,A&W,Japanese,4.685459205,83.64058171,23.50302294,4.408590991,Credit Card,58,Toronto,2021-11-18,2021-11-18 16:45:00,22.15681652,11.86744518,18.03523984,93.00788578,15.72360834
2021-11-19 19:10:00,Dominos,Thai,6.59665758,58.23813581,52.22701516,3.23674352,Debit Card,136,Toronto,2021-11-19,2021-11-19 14:01:00,19.70888195,5.318204967,9.229549292,66.89914332,18.5226251
2021-11-20 21:28:00,KFC,Fast Food,6.118273879,19.65070486,46.76734609,3.128530958,Gift Card,163,Toronto,2021-11-20,2021-11-20 13:58:00,2.597025363,-10.390807,12.74402954,70.62594934,22.41074518
2021-11-21 17:18:00,Starbucks,Japanese,6.106084037,60.51499884,49.29765837,2.609238135,Gift Card,124,Toronto,2021-11-21,2021-11-21 08:38:00,32.96893763,17.98959652,13.18707844,77.59555067,22.5536524
2021-11-22 03:45:00,Subway,American,2.857779154,94.53868723,37.2885275,1.646391824,Credit Card,179,Toronto,2021-11-22,2021-11-22 03:16:00,23.20536125,14.6982431,17.90235481,95.5829564,9.292347693
2021-11-23 16:23:00,A&W,Fast Food,5.387856074,65.79712123,47.18903184,1.473416405,Debit Card,60,Toronto,2021-11-23,2021-11-23 00:45:00,14.94593236,2.274049474,12.73339364,41.14696567,17.5028188
2021-11-24 14:24:00,Pizza Hut,Mediterranean,5.618934074,83.80133652,44.36115779,4.042719045,Credit Card,99,Toronto,2021-11-24,2021-11-24 08:49:00,17.52743358,8.508124444,12.2786717,68.6106081,15.29895238
2021-11-25 18:48:00,Dominos,Chinese,7.869142723,83.01297511,50.75920781,4.710014205,PayPal,171,Toronto,2021-11-25,2021-11-25 23:40:00,8.882002809,-0.916753394,1.333040811,81.26332255,26.76317416
2021-11-26 12:24:00,Dominos,Fast Food,8.720150655,94.23097348,37.87079338,2.833132866,Cash,192,Toronto,2021-11-26,2021-11-26 16:39:00,1.147894528,-10.1271601,10.36816044,83.36241746,20.78547303
2021-11-27 08:12:00,Pizza Hut,Chinese,6.359858225,80.46944508,38.913025,3.637782635,PayPal,124,Toronto,2021-11-27,2021-11-27 12:55:00,6.018770539,-7.718000603,3.003380016,81.55194589,18.31260166
2021-11-28 05:18:00,Chipotle,Italian,2.694263633,78.55454369,45.74304891,4.657830604,PayPal,80,Toronto,2021-11-28,2021-11-28 01:13:00,24.10307497,9.262240279,14.74867537,48.06610776,7.884866054
2021-11-29 20:42:00,Subway,Indian,3.894795765,34.89872652,24.32309975,1.360454532,Gift Card,141,Toronto,2021-11-29,2021-11-29 23:59:00,-9.352293012,-22.03502715,10.24443842,57.9637353,20.14094723
2021-11-30 21:40:00,Burger King,Mexican,3.319472215,20.0936382,37.44977793,4.081925812,PayPal,141,Toronto,2021-11-30,2021-11-30 05:34:00,-4.776731177,-13.954399,13.60455558,61.52293153,7.930097642
2021-12-01 12:52:00,KFC,Thai,2.996920506,58.99595453,58.87803381,3.467267538,Debit Card,124,Toronto,2021-12-01,2021-12-01 10:32:00,-7.929881109,-17.14345113,0.833458012,88.26623246,13.43016439
2021-12-02 22:44:00,Starbucks,Mexican,4.927194389,25.57690768,21.5020928,3.394548715,PayPal,141,Toronto,2021-12-02,2021-12-02 11:27:00,-8.167203896,-20.54302691,1.695840321,56.72559234,8.57104912
2021-12-03 07:31:00,KFC,Italian,3.835148017,96.78664948,32.64018891,2.170161714,Debit Card,178,Toronto,2021-12-03,2021-12-03 09:34:00,28.49572628,21.10795482,14.32646776,52.64229783,22.30184118
2021-12-04 23:12:00,Subway,Fast Food,3.746424894,39.64360482,32.56439276,3.735573419,Credit Card,91,Toronto,2021-12-04,2021-12-04 04:55:00,21.66460367,15.55986254,1.44168672,97.44688114,10.15630285
2021-12-05 15:43:00,KFC,Italian,2.437545397,87.50025729,45.33856477,4.179191019,Gift Card,159,Toronto,2021-12-05,2021-12-05 18:27:00,11.33782231,2.791600733,1.425134555,40.53179711,14.79648433
2021-12-06 14:07:00,Pizza Hut,Mexican,2.141360358,47.94809314,24.23201438,1.45143266,Debit Card,67,Toronto,2021-12-06,2021-12-06 17:18:00,-5.597462771,-13.46985269,0.242169505,99.86925134,27.39186944
2021-12-07 16:56:00,Dominos,Mexican,2.822145941,42.47151124,45.14176124,3.134085724,PayPal,126,Toronto,2021-12-07,2021-12-07 19:17:00,12.12271438,4.159633176,19.13002797,80.60927793,10.10790958
2021-12-08 20:13:00,KFC,Thai,3.377579835,94.48847865,23.80160963,1.405060724,Gift Card,182,Toronto,2021-12-08,2021-12-08 07:57:00,11.30622969,3.970152175,14.75016719,89.70815797,17.6951266
2021-12-09 14:43:00,Taco Bell,Japanese,5.447869831,45.88241863,23.7981459,4.490296077,Gift Card,69,Toronto,2021-12-09,2021-12-09 10:32:00,-2.205915854,-7.62684775,7.06502817,57.67716378,15.48179153
2021-12-10 06:58:00,A&W,Vegan,6.08416209,48.17447224,49.12733429,3.030546891,Debit Card,176,Toronto,2021-12-10,2021-12-10 05:18:00,9.523324216,4.344584868,5.930711626,40.85891666,5.453101026
2021-12-11 14:24:00,Subway,Italian,3.124735345,24.01780127,32.96540695,4.231862757,Debit Card,124,Toronto,2021-12-11,2021-12-11 23:35:00,7.932713048,-6.944510849,6.994064595,84.27217111,24.81895284
2021-12-12 13:08:00,Chipotle,Indian,5.398266732,71.98796655,59.09691791,2.472342551,Cash,111,Toronto,2021-12-12,2021-12-12 07:58:00,17.71325441,8.435523075,15.49307062,90.04867582,6.726147658
2021-12-13 08:14:00,Taco Bell,Vegan,4.733990739,39.55135023,21.49411746,1.500312907,Cash,81,Toronto,2021-12-13,2021-12-13 06:07:00,18.57921429,9.735947817,13.22741222,84.42856792,16.85637552
2021-12-14 17:42:00,Pizza Hut,Italian,3.467389148,64.77635427,37.80426655,1.165997218,Gift Card,77,Toronto,2021-12-14,2021-12-14 06:06:00,-7.96131956,-19.75779239,3.703911357,48.57101724,19.01695737
2021-12-15 02:41:00,McDonalds,Mediterranean,2.054725985,65.26489484,24.52543751,2.126038483,Cash,123,Toronto,2021-12-15,2021-12-15 21:51:00,6.857567658,-0.32497122,3.482186707,85.20567534,20.71066142
2021-12-16 02:00:00,Pizza Hut,American,5.736142932,76.13197413,34.05515867,1.976934801,PayPal,130,Toronto,2021-12-16,2021-12-16 06:17:00,18.16369621,3.664084368,1.967912994,86.13536693,22.21579073
2021-12-17 06:38:00,Chipotle,American,7.485213994,78.34552632,59.92889802,3.241407896,Credit Card,71,Toronto,2021-12-17,2021-12-17 07:42:00,12.64113164,-0.222318508,13.20605439,79.51243094,11.33180959
2021-12-18 21:25:00,Chipotle,Mexican,3.810218673,58.72845692,55.55370047,1.086955352,Gift Card,145,Toronto,2021-12-18,2021-12-18 00:12:00,28.54204285,22.64793283,15.28745324,85.96695597,5.249469416
2021-12-19 12:07:00,Taco Bell,American,3.054454639,43.13431555,21.93297635,3.082282177,Credit Card,171,Toronto,2021-12-19,2021-12-19 08:55:00,19.64121342,10.46540567,5.300928567,90.75528638,23.08609156
2021-12-20 09:20:00,A&W,Chinese,9.096341956,86.18332606,42.53023375,2.567086968,Cash,172,Toronto,2021-12-20,2021-12-20 19:51:00,-2.667950781,-16.45913386,0.418899221,76.81624685,18.39141498
2021-12-21 10:03:00,Subway,Indian,4.20019818,41.3385802,45.91289219,3.30848908,Debit Card,101,Toronto,2021-12-21,2021-12-21 04:29:00,-6.824406367,-21.27172659,1.64343335,45.31628284,25.90294258
2021-12-22 19:12:00,Burger King,American,3.788900958,58.13827303,28.38138496,3.809670113,Gift Card,127,Toronto,2021-12-22,2021-12-22 18:13:00,18.90886752,9.234852407,19.3572007,69.25766858,25.53470907
2021-12-23 08:59:00,Dominos,Fast Food,8.856775517,49.10646957,25.80422294,3.53636778,Cash,119,Toronto,2021-12-23,2021-12-23 22:21:00,-8.806991026,-19.94110492,5.90889555,44.65896008,26.08315419
2021-12-24 05:55:00,Taco Bell,Chinese,8.536856793,87.68166281,56.17524539,4.938577477,PayPal,186,Toronto,2021-12-24,2021-12-24 06:15:00,16.35990116,9.689561696,15.38446296,64.45258186,17.1273665
2021-12-25 10:59:00,Chipotle,Vegan,5.586771764,51.71307515,58.75265766,1.553061376,Gift Card,70,Toronto,2021-12-25,2021-12-25 18:32:00,32.31036086,17.3986746,12.49327138,64.42638935,13.3407099
2021-12-26 07:11:00,McDonalds,Chinese,5.913910891,47.81843105,59.67571429,2.718948036,Gift Card,113,Toronto,2021-12-26,2021-12-26 04:16:00,15.896338,8.579620991,7.638792793,43.96059065,24.78895506
2021-12-27 18:08:00,Starbucks,Italian,3.741989639,73.6350139,51.59047095,2.699322947,Debit Card,125,Toronto,2021-12-27,2021-12-27 03:36:00,7.467646679,-6.959671062,4.113745244,60.92923204,16.28235283
2021-12-28 20:41:00,Chipotle,Mexican,2.626413364,66.20749434,46.54008278,2.668212815,Gift Card,110,Toronto,2021-12-28,2021-12-28 07:29:00,18.94796983,7.45150334,2.427728363,46.65988593,9.58605491
2021-12-29 09:22:00,A&W,Thai,6.587454603,24.11598085,33.82921009,3.655193568,Debit Card,144,Toronto,2021-12-29,2021-12-29 14:53:00,10.62138007,-0.455987877,12.30025936,88.4941126,26.37435049
2021-12-30 13:36:00,A&W,Thai,2.786759373,58.19434854,26.85593249,2.959312242,Cash,89,Toronto,2021-12-30,2021-12-30 19:24:00,14.55275552,4.425870409,15.49267561,96.86128156,27.06399692
2021-12-31 18:17:00,Chipotle,Mediterranean,5.594196376,77.51566301,23.15922397,3.069730239,PayPal,53,Toronto,2021-12-31,2021-12-31 19:44:00,32.36591639,25.05921828,12.87808507,44.33898852,16.6577439
2022-01-01 11:50:00,A&W,Indian,9.523977588,99.32635499,47.73189874,2.729423969,PayPal,80,Toronto,2022-01-01,2022-01-01 00:31:00,7.374618701,0.609338381,10.60604266,97.30691244,6.892493183
2022-01-02 20:15:00,Taco Bell,Italian,9.622675113,68.47748089,51.38893661,4.966797844,Gift Card,118,Toronto,2022-01-02,2022-01-02 19:35:00,33.25357537,26.04871328,0.839024469,71.35459596,14.69565225
2022-01-03 20:12:00,Chipotle,Thai,3.914658292,46.47491065,53.0581461,4.710245395,Gift Card,119,Toronto,2022-01-03,2022-01-03 21:23:00,30.74077889,23.87639627,19.36977555,57.97394068,25.08844149
2022-01-04 00:11:00,Chipotle,Mexican,6.99290736,34.22288598,56.55060013,2.230896757,Cash,54,Toronto,2022-01-04,2022-01-04 21:42:00,-1.189398934,-13.98524367,15.97428383,44.61172452,27.54435071
2022-01-05 03:58:00,Subway,Vegan,5.792610113,89.1905699,55.19718255,1.446375699,Debit Card,164,Toronto,2022-01-05,2022-01-05 21:48:00,-6.878741461,-15.37999405,5.856440734,70.03745608,10.08681856
2022-01-06 07:32:00,Dominos,Thai,9.005481021,84.23804303,59.98965089,4.359058896,PayPal,140,Toronto,2022-01-06,2022-01-06 10:09:00,-5.464989938,-11.0434167,19.59940659,87.67093267,6.674340301
2022-01-07 06:22:00,McDonalds,Fast Food,4.171446914,34.88343977,29.76256044,4.988681006,Debit Card,57,Toronto,2022-01-07,2022-01-07 15:16:00,-9.180017846,-23.87104415,12.03763179,82.42518864,26.93376133
2022-01-08 13:01:00,A&W,Chinese,2.029619255,32.05372766,50.53230461,2.170435576,Cash,58,Toronto,2022-01-08,2022-01-08 09:01:00,-5.750066766,-19.58792562,11.64845316,43.01356069,14.73512347
2022-01-09 00:47:00,Subway,Thai,3.300489647,75.78662603,43.45838049,2.431139703,PayPal,64,Toronto,2022-01-09,2022-01-09 02:27:00,20.7353048,6.457781972,14.96146359,44.37411012,18.54402411
2022-01-10 05:16:00,Burger King,Italian,4.796182409,41.77092526,30.4498053,4.766532726,PayPal,154,Toronto,2022-01-10,2022-01-10 10:55:00,-6.796510819,-21.74558905,16.23539576,64.17239696,29.2016453
2022-01-11 03:28:00,Burger King,American,4.525769038,41.04389786,59.27621289,3.844518072,Credit Card,56,Toronto,2022-01-11,2022-01-11 01:06:00,4.353903363,-2.385049129,13.12957215,57.71742964,6.664118198
